account_id,plan_tier,seats,is_trial,churn_flag,total_tickets,avg_satisfaction,total_escalations,total_mrr,total_upgrades,total_usage_count,total_usage_duration,total_errors,tenure_days,provided_satisfaction_score,error_rate,ticket_per_month,escalation_rate,avg_session_duration,error_per_mrr,industry_Cybersecurity,industry_DevTools,industry_EdTech,industry_FinTech,industry_HealthTech,country_AU,country_CA,country_DE,country_FR,country_IN,country_UK,country_US,referral_source_ads,referral_source_event,referral_source_organic,referral_source_other,referral_source_partner
A-fda07f,0,7,0,0,5.0,4.0,0.0,28418,4,681,231376,39,144,1,0.05718475073313783,0.8620689655172414,0.0,339.26099706744867,0.0013723213343185897,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
A-de24d5,2,5,1,0,7.0,3.0,0.0,21327,0,537,140266,28,58,1,0.05204460966542751,2.3863636363636362,0.0,260.7174721189591,0.001312828207051763,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
A-977ca0,0,6,0,1,3.0,4.0,0.0,30055,1,893,242860,46,682,1,0.05145413870246085,0.12640449438202248,0.0,271.65548098434004,0.0015304764439712537,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
A-ab438f,2,13,0,1,2.0,3.5,0.0,16358,1,369,111452,12,111,1,0.032432432432432434,0.425531914893617,0.0,301.22162162162164,0.0007335411699981661,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
A-e89151,1,8,1,1,2.0,5.0,0.0,21734,3,601,188786,29,476,1,0.04817275747508306,0.11857707509881422,0.0,313.59800664451825,0.0013342535081665517,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
A-40906c,0,92,0,0,5.0,3.75,0.0,64400,0,685,210243,32,281,1,0.04664723032069971,0.4823151125401929,0.0,306.47667638483966,0.000496886694305989,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
A-81edc3,0,5,0,0,3.0,4.0,0.0,17524,2,765,245080,41,430,1,0.05352480417754569,0.19565217391304346,0.0,319.9477806788512,0.002339514978601997,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
A-328bd0,2,18,0,0,5.0,3.6666666666666665,0.0,15979,1,568,162210,49,597,1,0.08611599297012303,0.23923444976076558,0.0,285.079086115993,0.0030663329161451816,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True
A-b3fe05,1,8,0,0,4.0,3.0,0.0,24494,0,438,141962,18,219,1,0.04100227790432802,0.48192771084337344,0.0,323.375854214123,0.0007348438456827925,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
A-09540c,0,67,1,0,2.0,4.5,0.0,23718,1,297,94696,16,430,1,0.053691275167785234,0.13043478260869565,0.0,317.7718120805369,0.000674564694970277,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
A-e693b6,2,55,0,1,1.0,3.0,0.0,34155,1,681,206167,25,588,1,0.036656891495601175,0.04854368932038835,0.0,302.2976539589443,0.0007319358238669633,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
A-2446e3,1,27,0,0,3.0,4.0,0.0,24138,1,496,151037,32,358,1,0.06438631790744467,0.23195876288659795,0.0,303.89738430583503,0.0013256555781101123,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
A-241e75,2,3,0,0,4.0,4.5,0.0,3594,0,266,100257,20,183,1,0.0749063670411985,0.5633802816901409,0.0,375.4943820224719,0.005563282336578581,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
A-922109,1,3,0,0,3.0,3.0,0.0,14118,0,819,274464,34,342,1,0.041463414634146344,0.24193548387096772,0.0,334.7121951219512,0.002408102556838303,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
A-ff3c73,1,21,0,0,2.0,3.5,0.0,4335,1,408,143989,23,707,1,0.05623471882640587,0.0814111261872456,0.0,352.0513447432763,0.005304428044280443,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False
A-8b0451,2,41,0,0,7.0,3.5,0.0,31709,0,606,177930,45,108,1,0.07413509060955518,1.5217391304347827,0.0,293.1301482701812,0.0014191106906338694,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
A-331424,0,11,0,0,2.0,4.008761282290694,0.0,6776,0,214,76170,9,423,0,0.04186046511627907,0.13245033112582782,0.0,354.27906976744185,0.0013280212483399733,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
A-51ec1b,2,7,0,0,3.0,5.0,1.0,11087,3,283,111162,12,421,1,0.04225352112676056,0.19955654101995565,0.25,391.4154929577465,0.0010822510822510823,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
A-bcf664,1,5,0,0,5.0,4.0,1.0,13728,0,575,181920,28,594,1,0.04861111111111111,0.24038461538461536,0.16666666666666666,315.8333333333333,0.002039478476218224,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
A-90a8c8,1,15,0,0,4.0,3.25,0.0,26514,2,404,127486,20,131,1,0.04938271604938271,0.7453416149068324,0.0,314.78024691358024,0.0007542900245144258,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
A-86cdb4,0,2,0,0,5.0,4.333333333333333,0.0,3551,0,492,167226,24,102,1,0.0486815415821501,1.1363636363636362,0.0,339.2008113590264,0.006756756756756757,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
A-4bfa33,0,8,1,0,4.0,3.6666666666666665,0.0,5606,0,329,78244,17,26,1,0.051515151515151514,2.142857142857143,0.0,237.1030303030303,0.003031924380238987,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
A-dbc825,2,19,0,0,6.0,4.0,1.0,42404,2,730,212801,58,361,1,0.07934336525307797,0.46035805626598464,0.14285714285714285,291.109439124487,0.0013677632354675156,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
A-c70870,0,31,0,0,5.0,4.0,0.0,39614,2,334,106338,18,72,1,0.05373134328358209,1.4705882352941178,0.0,317.4268656716418,0.0004543733434305187,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
A-7c4956,2,5,0,1,3.0,4.0,0.0,3409,0,475,129707,40,607,1,0.08403361344537816,0.14128728414442698,0.0,272.4936974789916,0.011730205278592375,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
A-0651a4,1,16,0,0,4.0,4.0,0.0,44564,0,705,201426,37,78,1,0.05240793201133145,1.1111111111111112,0.0,285.3059490084986,0.0008302479524290362,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
A-3ce5b8,0,8,0,1,10.0,3.7142857142857144,0.0,16650,0,509,147802,29,483,1,0.056862745098039215,0.5847953216374269,0.0,289.8078431372549,0.0017416371389105758,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
A-bd4708,1,37,1,0,4.0,3.5,0.0,38975,1,653,201897,30,165,1,0.045871559633027525,0.6153846153846154,0.0,308.7110091743119,0.000769704433497537,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
A-993085,0,31,1,0,4.0,3.5,0.0,48456,2,665,216015,50,581,1,0.07507507507507508,0.19639934533551553,0.0,324.34684684684686,0.0010318426646304972,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False
A-92a3af,2,25,0,0,4.0,4.0,1.0,34538,0,714,218189,55,179,1,0.07692307692307693,0.5741626794258373,0.2,305.15944055944055,0.001592402791047801,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
A-151c9a,2,23,0,0,2.0,3.5,0.0,14250,0,366,120907,14,706,1,0.03814713896457766,0.08152173913043478,0.0,329.44686648501363,0.0009823872008981826,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
A-474ad4,0,8,0,0,3.0,5.0,1.0,12125,1,605,183355,45,401,1,0.07425742574257425,0.2088167053364269,0.25,302.56600660066005,0.003711034141514102,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
A-4ef964,1,17,0,0,3.0,4.0,0.0,14279,0,487,150663,33,301,1,0.06762295081967214,0.2719033232628399,0.0,308.7356557377049,0.002310924369747899,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
A-fd9422,1,58,0,0,6.0,3.5,1.0,28130,1,456,143313,21,273,1,0.045951859956236324,0.594059405940594,0.14285714285714285,313.59518599562364,0.0007465074117521596,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
A-0baac2,2,14,0,1,6.0,4.333333333333333,0.0,18500,0,202,73161,9,217,1,0.04433497536945813,0.7287449392712549,0.0,360.3990147783251,0.0004864601913410086,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
A-bb1486,0,41,0,0,3.0,3.0,0.0,16307,0,405,118945,36,58,1,0.08866995073891626,1.0227272727272727,0.0,292.9679802955665,0.002207505518763797,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
A-560d27,1,23,0,0,4.0,3.6666666666666665,0.0,41641,1,587,185616,38,242,1,0.06462585034013606,0.4411764705882353,0.0,315.6734693877551,0.000912540223812497,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
A-0b0d6d,1,3,0,0,5.0,4.0,1.0,33491,1,582,162411,48,3,1,0.0823327615780446,4.545454545454545,0.16666666666666666,278.57804459691255,0.0014331780723754925,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
A-2789e3,2,11,0,0,4.0,4.0,0.0,24489,1,680,205877,45,110,1,0.06607929515418502,0.8571428571428572,0.0,302.31571218795887,0.0018374846876276032,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
A-b07346,1,51,0,1,3.0,3.5,0.0,31416,1,326,106943,22,84,1,0.0672782874617737,0.7894736842105263,0.0,327.0428134556575,0.000700257822198173,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
A-902ef7,2,83,0,1,2.0,4.0,0.0,44322,2,414,145878,24,121,1,0.05783132530120482,0.3973509933774835,0.0,351.5132530120482,0.0005414795929878393,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
A-20736a,2,50,0,0,4.0,3.75,0.0,40525,1,430,108408,22,292,1,0.05104408352668213,0.3726708074534162,0.0,251.52668213457076,0.0005428613729457632,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
A-e4bf56,1,17,0,1,8.0,3.6666666666666665,0.0,18926,0,339,115488,10,66,1,0.029411764705882353,2.5,0.0,339.67058823529413,0.0005283457494584457,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
A-cea1f0,1,8,0,1,5.0,4.333333333333333,0.0,12244,1,586,161188,28,270,1,0.04770017035775128,0.5,0.0,274.5962521294719,0.002286647611269906,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
A-ef84cf,2,8,0,0,5.0,4.333333333333333,1.0,7507,0,309,100420,11,307,1,0.035483870967741936,0.4451038575667656,0.16666666666666666,323.93548387096774,0.0014651038891848695,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
A-d49cc5,0,50,0,0,4.0,4.5,0.0,13325,0,436,142933,34,471,1,0.07780320366132723,0.23952095808383234,0.0,327.07780320366135,0.00255140327179949,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
A-67be94,2,26,0,0,5.0,4.0,0.0,21930,1,416,127197,17,639,1,0.0407673860911271,0.22421524663677128,0.0,305.0287769784173,0.0007751584515069992,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
A-4e960a,2,12,1,1,6.0,4.0,0.0,23942,0,512,153943,21,351,1,0.04093567251461988,0.4724409448818898,0.0,300.083820662768,0.0008770830722967047,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
A-c37cab,1,13,0,0,4.0,3.75,1.0,29433,1,708,203309,40,157,1,0.056417489421720736,0.6417112299465241,0.2,286.7545839210155,0.0013589726167017734,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
A-533452,1,9,0,0,4.0,4.0,0.0,20664,1,595,172726,44,51,1,0.0738255033557047,1.4814814814814814,0.0,289.80872483221475,0.0021292039680619406,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
A-443b7c,2,1,0,1,8.0,4.4,0.0,24062,4,618,195039,29,118,1,0.046849757673667204,1.6216216216216215,0.0,315.08723747980616,0.0012051697627062294,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
A-1f7acb,0,64,1,0,7.0,4.4,0.0,46912,1,510,164068,47,515,1,0.09197651663405088,0.38532110091743116,0.0,321.0724070450098,0.0010018544966214056,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
A-f51f16,2,1,0,0,4.0,3.0,0.0,13310,2,384,146093,28,374,1,0.07272727272727272,0.297029702970297,0.0,379.4623376623377,0.0021035234016978438,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
A-5a3eb9,2,18,1,0,3.0,3.9723255055446836,0.0,20293,0,722,216880,34,501,0,0.04702627939142462,0.16949152542372883,0.0,299.97233748271094,0.0016753720311422095,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
A-5f2961,0,4,0,0,1.0,4.008761282290694,0.0,10299,0,348,103023,19,41,0,0.054441260744985676,0.4225352112676056,0.0,295.1948424068768,0.0018446601941747574,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
A-417d2f,1,4,1,0,6.0,4.333333333333333,0.0,22933,1,722,206401,31,548,1,0.042876901798063624,0.31141868512110726,0.0,285.47856154910096,0.0013517048922996424,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
A-e98302,2,16,1,0,9.0,4.142857142857143,0.0,12567,0,273,88751,18,373,1,0.06569343065693431,0.6699751861042184,0.0,323.90875912408757,0.0014322087842138765,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
A-8bde0c,0,12,0,0,3.0,4.0,0.0,34198,2,773,240908,43,59,1,0.05555555555555555,1.0112359550561798,0.0,311.25064599483204,0.0012573467060440363,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
A-bcf87c,1,10,0,1,2.0,4.0,0.0,21770,0,503,147590,19,189,1,0.037698412698412696,0.273972602739726,0.0,292.83730158730157,0.0008727205916126958,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
A-54ecc2,2,4,0,0,5.0,5.0,0.0,16168,0,607,183498,39,571,1,0.06414473684210527,0.24958402662229615,0.0,301.80592105263156,0.002412023006988682,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
A-625d0b,0,9,0,0,5.0,3.0,0.0,11893,0,529,141489,38,122,1,0.07169811320754717,0.986842105263158,0.0,266.9603773584906,0.003194888178913738,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
A-fce879,1,10,1,1,2.0,4.0,0.0,6797,0,299,98740,14,100,1,0.04666666666666667,0.46153846153846145,0.0,329.1333333333333,0.002059429243895263,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
A-b07b56,1,25,0,1,4.0,3.0,0.0,16984,0,633,185462,39,55,1,0.061514195583596214,1.411764705882353,0.0,292.52681388012616,0.0022961436561672066,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
A-6da850,1,5,0,0,5.0,4.0,0.0,18559,3,714,186370,54,453,1,0.07552447552447553,0.3105590062111801,0.0,260.65734265734267,0.00290948275862069,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
A-342303,1,1,1,0,3.0,4.5,0.0,1695,0,141,23149,5,292,1,0.035211267605633804,0.27950310559006214,0.0,163.0211267605634,0.00294811320754717,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
A-e7a1e2,2,3,0,0,1.0,4.0,0.0,20042,0,703,220928,36,193,1,0.05113636363636364,0.13452914798206278,0.0,313.8181818181818,0.001796138302649304,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
A-f1f639,0,2,0,0,7.0,4.8,0.0,2919,1,139,43097,10,676,1,0.07142857142857142,0.29745042492917845,0.0,307.8357142857143,0.003424657534246575,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
A-a865bd,1,38,0,0,2.0,3.0,0.0,21022,0,230,60120,13,471,1,0.05627705627705628,0.11976047904191617,0.0,260.2597402597403,0.0006183703562764591,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
A-4e631b,2,22,0,0,2.0,4.0,0.0,24398,1,502,154668,29,292,1,0.05765407554671968,0.1863354037267081,0.0,307.4910536779324,0.0011885733021845158,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
A-7f6b86,0,45,1,1,7.0,3.6666666666666665,0.0,19402,3,420,144249,14,497,1,0.0332541567695962,0.3984819734345351,0.0,342.63420427553444,0.0007215379065093027,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
A-8adedc,0,4,1,1,4.0,4.0,0.0,28328,0,583,165997,33,326,1,0.05650684931506849,0.33707865168539325,0.0,284.2414383561644,0.001164884041088637,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
A-2edab2,2,17,0,0,4.0,3.0,0.0,11390,1,487,160804,26,412,1,0.05327868852459016,0.2714932126696833,0.0,329.5163934426229,0.002282503731015714,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
A-149a69,0,34,0,0,8.0,4.2,0.0,8058,0,208,59894,9,77,1,0.0430622009569378,2.2429906542056073,0.0,286.57416267942585,0.0011167638664846755,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
A-a6d261,1,9,0,0,4.0,4.666666666666667,1.0,38191,3,627,189235,29,400,1,0.04617834394904458,0.27906976744186046,0.2,301.3296178343949,0.0007593213238374529,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
A-443f6f,0,19,0,0,4.0,4.666666666666667,0.0,13594,1,527,158149,28,26,1,0.05303030303030303,2.142857142857143,0.0,299.5246212121212,0.0020595807282089004,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
A-202b67,1,11,0,0,4.0,4.666666666666667,0.0,18168,1,447,110514,40,286,1,0.08928571428571429,0.379746835443038,0.0,246.68303571428572,0.0022015520942264295,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
A-00bed1,0,28,1,0,4.0,4.0,0.0,33506,3,514,143734,27,415,1,0.05242718446601942,0.2696629213483146,0.0,279.09514563106796,0.0008058017727639,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
A-ffc04f,1,13,0,0,7.0,4.5,1.0,20039,0,857,277347,64,210,1,0.07459207459207459,0.875,0.125,323.24825174825173,0.0031936127744510976,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
A-65c341,1,11,1,0,5.0,4.0,0.0,30546,0,410,147068,18,373,1,0.043795620437956206,0.37220843672456577,0.0,357.82968369829683,0.0005892559007431171,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
A-dcc2f0,0,15,0,0,2.0,4.008761282290694,0.0,17493,2,833,243699,26,530,0,0.03117505995203837,0.10714285714285714,0.0,292.205035971223,0.0014862238481765176,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
A-ced9aa,2,3,0,0,7.0,3.0,0.0,6252,0,531,166970,39,89,1,0.07330827067669173,1.7647058823529411,0.0,313.8533834586466,0.006237006237006237,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
A-3d957b,1,14,0,0,3.0,3.0,0.0,11852,3,143,43699,13,273,1,0.09027777777777778,0.297029702970297,0.0,303.46527777777777,0.0010967687505272926,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
A-89ee83,1,1,0,1,5.0,4.0,1.0,24907,3,565,172626,26,90,1,0.045936395759717315,1.25,0.16666666666666666,304.9929328621908,0.0010438413361169101,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
A-883b7d,0,17,0,0,7.0,3.6,1.0,30524,0,644,189514,40,280,1,0.06201550387596899,0.6774193548387096,0.125,293.8201550387597,0.0013104013104013104,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
A-dcc3f1,1,21,0,0,9.0,3.8,0.0,12747,0,500,137958,32,372,1,0.06387225548902195,0.6716417910447761,0.0,275.36526946107784,0.0025101976780671476,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
A-c62e55,0,1,1,0,4.0,4.0,0.0,11902,1,337,87045,13,694,1,0.038461538461538464,0.16574585635359115,0.0,257.5295857988166,0.0010921616399227085,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
A-e4144b,1,41,0,0,3.0,4.0,0.0,35424,1,439,133397,21,72,1,0.04772727272727273,0.8823529411764706,0.0,303.175,0.0005928016937191249,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
A-e40f45,1,21,0,0,7.0,4.333333333333333,0.0,11825,3,401,122954,26,259,1,0.06467661691542288,0.726643598615917,0.0,305.8557213930348,0.002198545577541011,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
A-96215d,2,10,0,0,1.0,3.0,0.0,10312,1,347,104442,21,147,1,0.0603448275862069,0.1694915254237288,0.0,300.12068965517244,0.002036264908368079,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
A-2b9d3e,2,1,0,0,3.0,5.0,0.0,5142,1,444,142589,19,578,1,0.04269662921348315,0.1480263157894737,0.0,320.42471910112357,0.0036943418238382267,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
A-b7724f,0,1,0,0,3.0,3.0,0.0,3222,0,380,93251,16,646,1,0.04199475065616798,0.1331360946745562,0.0,244.753280839895,0.004964318957493019,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
A-310452,2,9,0,0,5.0,3.6,0.0,11003,0,268,65581,16,8,1,0.05947955390334572,3.947368421052632,0.0,243.79553903345726,0.0014540167211922936,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
A-eb1312,1,25,0,0,1.0,5.0,0.0,18147,1,663,188047,38,108,1,0.0572289156626506,0.2173913043478261,0.0,283.203313253012,0.0020938946440379105,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
A-df1e44,2,12,0,0,2.0,5.0,0.0,13107,1,420,122432,14,314,1,0.0332541567695962,0.1744186046511628,0.0,290.812351543943,0.0010680500457735734,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
A-6a7c9d,2,26,0,1,3.0,4.0,0.0,13028,0,189,65006,6,70,1,0.031578947368421054,0.8999999999999999,0.0,342.13684210526316,0.00046051116739580933,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
A-cbd1a3,0,6,0,1,4.0,4.0,0.0,16351,2,465,128809,32,38,1,0.06866952789699571,1.7647058823529411,0.0,276.41416309012874,0.0019569471624266144,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
A-a8d89d,1,13,0,0,2.0,5.0,0.0,29320,2,551,170966,26,391,1,0.04710144927536232,0.14251781472684086,0.0,309.7210144927536,0.0008867364687425395,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
A-600734,1,29,1,1,7.0,3.6666666666666665,1.0,18132,2,660,190076,30,415,1,0.0453857791225416,0.47191011235955055,0.125,287.5582450832073,0.0016544421772459053,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
A-86fc1d,0,26,0,0,5.0,4.0,0.0,15181,3,363,111108,26,160,1,0.07142857142857142,0.7894736842105263,0.0,305.24175824175825,0.0017125543406665787,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
A-78f02b,2,11,0,0,4.0,4.0,0.0,15081,1,211,62349,16,46,1,0.07547169811320754,1.5789473684210527,0.0,294.0990566037736,0.0010608672589842195,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
A-acb7f7,0,32,0,0,3.0,3.5,0.0,32574,2,612,176628,36,362,1,0.05872756933115824,0.22959183673469388,0.0,288.13703099510604,0.0011051419800460476,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
A-712f1c,0,17,0,1,6.0,4.0,0.0,42999,2,631,181302,34,383,1,0.05379746835443038,0.4358353510895884,0.0,286.87025316455697,0.0007906976744186047,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
A-3793ee,2,49,1,0,4.0,4.0,0.0,26705,1,352,97381,11,653,1,0.031161473087818695,0.17569546120058566,0.0,275.8668555240793,0.0004118924586235303,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
A-9a532a,2,11,0,0,2.0,3.9723255055446836,0.0,10945,0,185,75595,15,180,0,0.08064516129032258,0.2857142857142857,0.0,406.4247311827957,0.0013703636031427006,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
A-2ebb4b,0,41,0,0,2.0,3.0,0.0,30688,1,488,143502,33,598,1,0.06748466257668712,0.09554140127388534,0.0,293.4601226993865,0.0010753038548013947,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False
A-6843f2,2,21,0,0,2.0,3.0,0.0,16520,0,481,126424,17,23,1,0.035269709543568464,1.1320754716981132,0.0,262.2904564315353,0.0010289934023364202,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
A-c9bb3e,1,5,0,0,7.0,4.2,1.0,15217,1,474,171153,20,284,1,0.042105263157894736,0.6687898089171974,0.125,360.3221052631579,0.001314233144959916,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
A-4814a3,0,87,0,1,4.0,4.0,1.0,87957,2,587,168767,45,107,1,0.07653061224489796,0.8759124087591241,0.2,287.0187074829932,0.0005116078128197548,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
A-b7b7b7,0,24,0,1,3.0,5.0,0.0,28558,1,571,166390,26,186,1,0.045454545454545456,0.41666666666666663,0.0,290.8916083916084,0.0009103960222696873,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
A-ccc747,1,16,0,1,4.0,5.0,1.0,4812,2,284,89582,13,356,1,0.0456140350877193,0.31088082901554404,0.2,314.3228070175439,0.0027010180760440473,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
A-bb3bd4,0,23,0,0,11.0,4.142857142857143,0.0,7452,2,315,93609,11,341,1,0.03481012658227848,0.889487870619946,0.0,296.2310126582278,0.0014759157386287402,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False
A-09316c,2,70,0,0,4.0,3.75,1.0,70000,2,566,149461,31,113,1,0.054673721340388004,0.8391608391608392,0.2,263.5996472663139,0.0004428508164169083,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
A-96bbc6,2,39,0,0,3.0,3.3333333333333335,0.0,30426,3,482,152806,25,240,1,0.051759834368530024,0.3333333333333333,0.0,316.36853002070393,0.000821638676175765,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
A-bc4d48,1,35,1,0,6.0,4.2,1.0,12390,1,321,89391,9,204,1,0.027950310559006212,0.7692307692307693,0.14285714285714285,277.611801242236,0.0007263336292470342,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
A-b30291,0,5,1,1,1.0,4.008761282290694,0.0,5375,0,519,161097,31,272,0,0.05961538461538462,0.09933774834437087,0.0,309.80192307692306,0.005766369047619048,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
A-cdf020,1,23,0,0,4.0,4.0,0.0,18072,2,379,119522,18,505,1,0.04736842105263158,0.22429906542056077,0.0,314.5315789473684,0.000995960825540862,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
